id,created_at,survey_id,sim_id,user_id,question_id,value
2858,2025-11-19 12:10:04.123722+00,4,202,9963,41,c
2859,2025-11-19 12:10:04.128033+00,4,202,9963,42,d
2860,2025-11-19 12:10:04.131813+00,4,202,9963,43,d
2861,2025-11-19 12:10:04.135467+00,4,202,9963,44,d
2862,2025-11-19 12:20:25.738582+00,4,202,10141,41,c
2863,2025-11-19 12:20:25.742722+00,4,202,10141,42,d
2864,2025-11-19 12:20:25.746463+00,4,202,10141,43,d
2865,2025-11-19 12:20:25.750133+00,4,202,10141,44,c
2866,2025-11-19 12:26:46.012495+00,4,202,9841,41,c
2867,2025-11-19 12:26:46.016733+00,4,202,9841,42,d
2868,2025-11-19 12:26:46.020318+00,4,202,9841,43,d
2869,2025-11-19 12:26:46.02362+00,4,202,9841,44,d
2870,2025-11-19 12:47:59.411085+00,4,202,10073,41,c
2871,2025-11-19 12:47:59.415277+00,4,202,10073,42,d
2872,2025-11-19 12:47:59.418971+00,4,202,10073,43,f
2873,2025-11-19 12:47:59.4224+00,4,202,10073,44,e
2874,2025-11-19 13:03:36.85743+00,3,202,10253,35,c
2875,2025-11-19 13:03:36.863896+00,3,202,10253,36,b
2876,2025-11-19 13:03:36.868993+00,3,202,10253,37,b
2877,2025-11-19 13:03:36.874657+00,3,202,10253,38,d
2878,2025-11-19 13:03:36.879846+00,3,202,10253,39,b
2879,2025-11-19 13:03:36.885056+00,3,202,10253,40,a
2880,2025-11-19 13:27:31.269234+00,3,202,10261,35,c
2881,2025-11-19 13:27:31.284557+00,3,202,10261,36,c
2882,2025-11-19 13:27:31.287933+00,3,202,10261,37,a
2883,2025-11-19 13:27:31.292532+00,3,202,10261,38,b
2884,2025-11-19 13:27:31.295615+00,3,202,10261,39,b
2885,2025-11-19 13:27:31.299139+00,3,202,10261,40,a
2886,2025-11-19 14:19:11.987109+00,4,202,10089,41,b
2887,2025-11-19 14:19:11.990219+00,4,202,10089,42,f
2888,2025-11-19 14:19:11.992827+00,4,202,10089,43,d
2889,2025-11-19 14:19:11.995585+00,4,202,10089,44,e
2890,2025-11-19 15:09:28.893108+00,3,202,9839,35,d
2891,2025-11-19 15:09:28.898099+00,3,202,9839,36,e
2892,2025-11-19 15:09:28.901356+00,3,202,9839,37,d
2893,2025-11-19 15:09:28.90488+00,3,202,9839,38,f
2894,2025-11-19 15:09:28.908773+00,3,202,9839,39,b
2895,2025-11-19 15:09:28.912136+00,3,202,9839,40,a
2896,2025-11-19 15:49:03.248913+00,4,202,9943,41,a
2897,2025-11-19 15:49:03.252226+00,4,202,9943,42,a
2898,2025-11-19 15:49:03.254897+00,4,202,9943,43,a
2899,2025-11-19 15:49:03.257498+00,4,202,9943,44,d
2900,2025-11-19 15:51:29.162633+00,3,202,10268,35,c
2901,2025-11-19 15:51:29.165899+00,3,202,10268,36,e
2902,2025-11-19 15:51:29.168739+00,3,202,10268,37,f
2903,2025-11-19 15:51:29.171735+00,3,202,10268,38,f
2904,2025-11-19 15:51:29.175314+00,3,202,10268,39,b
2905,2025-11-19 15:51:29.17858+00,3,202,10268,40,a
2906,2025-11-19 15:54:01.767471+00,4,202,10268,41,c
2907,2025-11-19 15:54:01.770711+00,4,202,10268,42,c
2908,2025-11-19 15:54:01.774031+00,4,202,10268,43,f
2909,2025-11-19 15:54:01.777195+00,4,202,10268,44,f
2910,2025-11-19 17:36:33.499954+00,3,202,10216,35,d
2911,2025-11-19 17:36:33.504354+00,3,202,10216,36,c
2912,2025-11-19 17:36:33.50834+00,3,202,10216,37,f
2913,2025-11-19 17:36:33.512573+00,3,202,10216,38,f
2914,2025-11-19 17:36:33.516222+00,3,202,10216,39,b
2915,2025-11-19 17:36:33.520034+00,3,202,10216,40,a
2916,2025-11-19 19:04:45.484006+00,4,202,9808,41,b
2917,2025-11-19 19:04:45.48812+00,4,202,9808,42,b
2918,2025-11-19 19:04:45.491825+00,4,202,9808,43,e
2919,2025-11-19 19:04:45.495216+00,4,202,9808,44,d
2920,2025-11-19 19:25:05.404534+00,4,202,10203,41,c
2921,2025-11-19 19:25:05.408126+00,4,202,10203,42,c
2922,2025-11-19 19:25:05.411017+00,4,202,10203,43,c
2923,2025-11-19 19:25:05.414183+00,4,202,10203,44,c
2924,2025-11-19 19:34:48.854237+00,4,202,9864,41,d
2925,2025-11-19 19:34:48.858737+00,4,202,9864,42,f
2926,2025-11-19 19:34:48.862912+00,4,202,9864,43,b
2927,2025-11-19 19:34:48.867387+00,4,202,9864,44,f
2928,2025-11-19 20:42:10.346101+00,4,202,9780,41,c
2929,2025-11-19 20:42:10.35226+00,4,202,9780,42,b
2930,2025-11-19 20:42:10.357821+00,4,202,9780,43,f
2931,2025-11-19 20:42:10.363279+00,4,202,9780,44,e
2932,2025-11-19 22:08:35.550272+00,4,202,9749,41,d
2933,2025-11-19 22:08:35.554949+00,4,202,9749,42,f
2934,2025-11-19 22:08:35.55909+00,4,202,9749,43,c
2935,2025-11-19 22:08:35.562974+00,4,202,9749,44,f
2936,2025-11-19 22:08:50.098097+00,3,202,10240,35,b
2937,2025-11-19 22:08:50.102155+00,3,202,10240,36,a
2938,2025-11-19 22:08:50.106219+00,3,202,10240,37,d
2939,2025-11-19 22:08:50.110134+00,3,202,10240,38,f
2940,2025-11-19 22:08:50.113677+00,3,202,10240,39,b
2941,2025-11-19 22:08:50.1172+00,3,202,10240,40,a
2942,2025-11-20 03:45:07.832679+00,4,202,9762,41,c
2943,2025-11-20 03:45:07.839261+00,4,202,9762,42,a
2944,2025-11-20 03:45:07.84513+00,4,202,9762,43,e
2945,2025-11-20 03:45:07.851052+00,4,202,9762,44,f
2946,2025-11-20 05:41:58.15966+00,3,202,10270,35,f
2947,2025-11-20 05:41:58.163316+00,3,202,10270,36,a
2948,2025-11-20 05:41:58.166176+00,3,202,10270,37,f
2949,2025-11-20 05:41:58.168812+00,3,202,10270,38,f
2950,2025-11-20 05:41:58.171445+00,3,202,10270,39,b
2951,2025-11-20 05:41:58.174133+00,3,202,10270,40,a
2952,2025-11-20 05:51:46.711241+00,3,202,10271,35,f
2953,2025-11-20 05:51:46.715041+00,3,202,10271,36,c
2954,2025-11-20 05:51:46.717614+00,3,202,10271,37,d
2955,2025-11-20 05:51:46.719995+00,3,202,10271,38,e
2956,2025-11-20 05:51:46.722404+00,3,202,10271,39,b
2957,2025-11-20 05:51:46.724821+00,3,202,10271,40,a
2958,2025-11-20 05:54:04.887355+00,4,202,10271,41,d
2959,2025-11-20 05:54:04.892323+00,4,202,10271,42,c
2960,2025-11-20 05:54:04.895304+00,4,202,10271,43,f
2961,2025-11-20 05:54:04.898539+00,4,202,10271,44,f
2962,2025-11-20 06:52:54.30169+00,4,202,10149,41,d
2963,2025-11-20 06:52:54.306107+00,4,202,10149,42,c
2964,2025-11-20 06:52:54.309906+00,4,202,10149,43,f
2965,2025-11-20 06:52:54.313489+00,4,202,10149,44,f
2966,2025-11-20 07:28:15.74726+00,4,202,9979,41,f
2967,2025-11-20 07:28:15.75052+00,4,202,9979,42,f
2968,2025-11-20 07:28:15.753136+00,4,202,9979,43,f
2969,2025-11-20 07:28:15.75583+00,4,202,9979,44,f
2970,2025-11-20 07:29:56.819205+00,4,202,10048,41,e
2971,2025-11-20 07:29:56.822396+00,4,202,10048,42,c
2972,2025-11-20 07:29:56.824479+00,4,202,10048,43,e
2973,2025-11-20 07:29:56.826691+00,4,202,10048,44,e
2974,2025-11-20 07:39:18.789477+00,4,202,10100,41,a
2975,2025-11-20 07:39:18.793227+00,4,202,10100,42,b
2976,2025-11-20 07:39:18.796276+00,4,202,10100,43,d
2977,2025-11-20 07:39:18.799236+00,4,202,10100,44,f
2978,2025-11-20 07:41:17.616926+00,4,202,10087,41,c
2979,2025-11-20 07:41:17.620063+00,4,202,10087,42,f
2980,2025-11-20 07:41:17.622949+00,4,202,10087,43,c
2981,2025-11-20 07:41:17.625881+00,4,202,10087,44,e
2982,2025-11-20 09:37:38.992881+00,4,202,10020,41,d
2983,2025-11-20 09:37:38.998375+00,4,202,10020,42,e
2984,2025-11-20 09:37:39.003311+00,4,202,10020,43,f
2985,2025-11-20 09:37:39.008273+00,4,202,10020,44,e
2986,2025-11-20 09:40:19.243332+00,4,202,10256,41,e
2987,2025-11-20 09:40:19.249953+00,4,202,10256,42,e
2988,2025-11-20 09:40:19.25611+00,4,202,10256,43,e
2989,2025-11-20 09:40:19.262375+00,4,202,10256,44,d
2990,2025-11-20 09:56:52.525399+00,4,202,9851,41,b
2991,2025-11-20 09:56:52.529698+00,4,202,9851,42,b
2992,2025-11-20 09:56:52.533231+00,4,202,9851,43,f
2993,2025-11-20 09:56:52.536959+00,4,202,9851,44,d
2994,2025-11-20 10:09:40.915361+00,4,202,9835,41,b
2995,2025-11-20 10:09:40.91932+00,4,202,9835,42,c
2996,2025-11-20 10:09:40.923503+00,4,202,9835,43,d
2997,2025-11-20 10:09:40.927908+00,4,202,9835,44,e
2998,2025-11-20 12:37:56.948252+00,4,202,9787,41,c
2999,2025-11-20 12:37:56.954866+00,4,202,9787,42,a
3000,2025-11-20 12:37:56.960656+00,4,202,9787,43,d
3001,2025-11-20 12:37:56.966509+00,4,202,9787,44,c
3002,2025-11-20 12:53:13.958048+00,4,202,10270,41,f
3003,2025-11-20 12:53:13.961524+00,4,202,10270,42,f
3004,2025-11-20 12:53:13.964549+00,4,202,10270,43,f
3005,2025-11-20 12:53:13.967519+00,4,202,10270,44,f
3006,2025-11-20 14:48:39.341065+00,3,202,10272,35,c
3007,2025-11-20 14:48:39.347199+00,3,202,10272,36,d
3008,2025-11-20 14:48:39.35323+00,3,202,10272,37,e
3009,2025-11-20 14:48:39.359606+00,3,202,10272,38,f
3010,2025-11-20 14:48:39.365717+00,3,202,10272,39,b
3011,2025-11-20 14:48:39.371697+00,3,202,10272,40,a
3012,2025-11-20 14:50:57.887422+00,4,202,10272,41,b
3013,2025-11-20 14:50:57.893509+00,4,202,10272,42,d
3014,2025-11-20 14:50:57.899245+00,4,202,10272,43,c
3015,2025-11-20 14:50:57.905114+00,4,202,10272,44,e
3016,2025-11-21 07:27:05.962114+00,3,202,10278,35,f
3017,2025-11-21 07:27:05.96535+00,3,202,10278,36,d
3018,2025-11-21 07:27:05.969318+00,3,202,10278,37,e
3019,2025-11-21 07:27:05.972372+00,3,202,10278,38,f
3020,2025-11-21 07:27:05.9753+00,3,202,10278,39,a
3021,2025-11-21 07:27:05.978299+00,3,202,10278,40,a
3022,2025-11-21 07:27:51.504558+00,4,202,10000,41,c
3023,2025-11-21 07:27:51.508209+00,4,202,10000,42,b
3024,2025-11-21 07:27:51.511578+00,4,202,10000,43,e
3025,2025-11-21 07:27:51.514845+00,4,202,10000,44,e
3026,2025-11-21 07:42:32.856206+00,4,202,9954,41,d
3027,2025-11-21 07:42:32.86275+00,4,202,9954,42,d
3028,2025-11-21 07:42:32.869093+00,4,202,9954,43,c
3029,2025-11-21 07:42:32.87543+00,4,202,9954,44,d
3030,2025-11-21 07:42:58.472472+00,4,202,9908,41,d
3031,2025-11-21 07:42:58.478541+00,4,202,9908,42,c
3032,2025-11-21 07:42:58.484271+00,4,202,9908,43,c
3033,2025-11-21 07:42:58.489915+00,4,202,9908,44,c
3034,2025-11-21 08:41:47.840483+00,4,202,9795,41,a
3035,2025-11-21 08:41:47.84555+00,4,202,9795,42,d
3036,2025-11-21 08:41:47.850266+00,4,202,9795,43,c
3037,2025-11-21 08:41:47.853798+00,4,202,9795,44,e
3038,2025-11-21 09:53:58.95071+00,4,202,9788,41,d
3039,2025-11-21 09:53:58.954778+00,4,202,9788,42,c
3040,2025-11-21 09:53:58.958049+00,4,202,9788,43,e
3041,2025-11-21 09:53:58.961527+00,4,202,9788,44,e
3042,2025-11-21 10:44:11.371283+00,4,202,9902,41,b
3043,2025-11-21 10:44:11.375162+00,4,202,9902,42,e
3044,2025-11-21 10:44:11.379409+00,4,202,9902,43,d
3045,2025-11-21 10:44:11.382557+00,4,202,9902,44,d
3046,2025-11-21 13:44:50.324082+00,3,202,10248,35,b
3047,2025-11-21 13:44:50.327893+00,3,202,10248,36,e
3048,2025-11-21 13:44:50.331084+00,3,202,10248,37,f
3049,2025-11-21 13:44:50.334199+00,3,202,10248,38,f
3050,2025-11-21 13:44:50.337403+00,3,202,10248,39,b
3051,2025-11-21 13:44:50.340484+00,3,202,10248,40,a
3052,2025-11-21 15:01:14.374067+00,4,202,10049,41,c
3053,2025-11-21 15:01:14.37848+00,4,202,10049,42,c
3054,2025-11-21 15:01:14.381066+00,4,202,10049,43,c
3055,2025-11-21 15:01:14.383647+00,4,202,10049,44,c
3056,2025-11-21 22:30:12.042093+00,4,202,10176,41,b
3057,2025-11-21 22:30:12.046036+00,4,202,10176,42,b
3058,2025-11-21 22:30:12.049788+00,4,202,10176,43,b
3059,2025-11-21 22:30:12.053205+00,4,202,10176,44,b
3060,2025-11-22 11:25:43.307618+00,4,202,10026,41,c
3061,2025-11-22 11:25:43.311285+00,4,202,10026,42,d
3062,2025-11-22 11:25:43.314789+00,4,202,10026,43,d
3063,2025-11-22 11:25:43.318184+00,4,202,10026,44,e
3064,2025-11-22 12:59:38.940656+00,3,202,10285,35,b
3065,2025-11-22 12:59:38.943912+00,3,202,10285,36,b
3066,2025-11-22 12:59:38.946757+00,3,202,10285,37,d
3067,2025-11-22 12:59:38.949457+00,3,202,10285,38,e
3068,2025-11-22 12:59:38.952145+00,3,202,10285,39,b
3069,2025-11-22 12:59:38.954697+00,3,202,10285,40,a
3070,2025-11-22 13:04:27.704134+00,4,202,10285,41,c
3071,2025-11-22 13:04:27.707817+00,4,202,10285,42,c
3072,2025-11-22 13:04:27.711052+00,4,202,10285,43,e
3073,2025-11-22 13:04:27.714476+00,4,202,10285,44,f
3074,2025-11-22 15:43:03.306115+00,4,202,9890,41,c
3075,2025-11-22 15:43:03.312307+00,4,202,9890,42,d
3076,2025-11-22 15:43:03.317948+00,4,202,9890,43,a
3077,2025-11-22 15:43:03.32329+00,4,202,9890,44,a
3078,2025-11-22 15:44:48.296338+00,4,202,9834,41,c
3079,2025-11-22 15:44:48.302711+00,4,202,9834,42,c
3080,2025-11-22 15:44:48.308616+00,4,202,9834,43,d
3081,2025-11-22 15:44:48.314675+00,4,202,9834,44,d
3082,2025-11-22 15:46:19.424658+00,3,202,10233,35,e
3083,2025-11-22 15:46:19.430103+00,3,202,10233,36,e
3084,2025-11-22 15:46:19.435178+00,3,202,10233,37,e
3085,2025-11-22 15:46:19.440298+00,3,202,10233,38,e
3086,2025-11-22 15:46:19.445238+00,3,202,10233,39,a
3087,2025-11-22 15:46:19.450201+00,3,202,10233,40,a
3088,2025-11-22 17:01:33.601283+00,3,202,10110,35,c
3089,2025-11-22 17:01:33.607756+00,3,202,10110,36,c
3090,2025-11-22 17:01:33.613544+00,3,202,10110,37,c
3091,2025-11-22 17:01:33.619244+00,3,202,10110,38,c
3092,2025-11-22 17:01:33.625184+00,3,202,10110,39,b
3093,2025-11-22 17:01:33.630916+00,3,202,10110,40,a
3094,2025-11-22 17:03:22.534524+00,4,202,10110,41,c
3095,2025-11-22 17:03:22.539946+00,4,202,10110,42,c
3096,2025-11-22 17:03:22.544884+00,4,202,10110,43,c
3097,2025-11-22 17:03:22.549763+00,4,202,10110,44,c
3098,2025-11-22 19:03:18.309277+00,3,202,10219,35,b
3099,2025-11-22 19:03:18.313483+00,3,202,10219,36,c
3100,2025-11-22 19:03:18.316821+00,3,202,10219,37,f
3101,2025-11-22 19:03:18.320395+00,3,202,10219,38,e
3102,2025-11-22 19:03:18.324201+00,3,202,10219,39,b
3103,2025-11-22 19:03:18.32763+00,3,202,10219,40,a
3104,2025-11-22 19:09:48.447951+00,4,202,10219,41,c
3105,2025-11-22 19:09:48.45116+00,4,202,10219,42,e
3106,2025-11-22 19:09:48.453628+00,4,202,10219,43,e
3107,2025-11-22 19:09:48.456263+00,4,202,10219,44,e
3108,2025-11-23 05:01:07.864432+00,4,202,10050,41,c
3109,2025-11-23 05:01:07.871054+00,4,202,10050,42,e
3110,2025-11-23 05:01:07.876922+00,4,202,10050,43,f
3111,2025-11-23 05:01:07.882534+00,4,202,10050,44,f
3112,2025-11-23 05:15:00.644796+00,4,202,9935,41,d
3113,2025-11-23 05:15:00.649787+00,4,202,9935,42,b
3114,2025-11-23 05:15:00.653417+00,4,202,9935,43,b
3115,2025-11-23 05:15:00.656948+00,4,202,9935,44,b
3116,2025-11-23 05:32:14.904951+00,4,202,10253,41,c
3117,2025-11-23 05:32:14.907794+00,4,202,10253,42,b
3118,2025-11-23 05:32:14.909945+00,4,202,10253,43,a
3119,2025-11-23 05:32:14.911973+00,4,202,10253,44,c
3120,2025-11-23 06:17:25.727733+00,4,202,9759,41,d
3121,2025-11-23 06:17:25.73162+00,4,202,9759,42,d
3122,2025-11-23 06:17:25.735205+00,4,202,9759,43,d
3123,2025-11-23 06:17:25.738283+00,4,202,9759,44,e
3124,2025-11-23 06:31:21.580293+00,4,202,9781,41,e
3125,2025-11-23 06:31:21.582805+00,4,202,9781,42,d
3126,2025-11-23 06:31:21.584957+00,4,202,9781,43,f
3127,2025-11-23 06:31:21.587438+00,4,202,9781,44,f
3128,2025-11-23 06:49:09.36086+00,3,202,10262,35,a
3129,2025-11-23 06:49:09.365195+00,3,202,10262,36,a
3130,2025-11-23 06:49:09.369245+00,3,202,10262,37,a
3131,2025-11-23 06:49:09.373092+00,3,202,10262,38,a
3132,2025-11-23 06:49:09.37749+00,3,202,10262,39,a
3133,2025-11-23 06:49:09.381646+00,3,202,10262,40,a
3134,2025-11-23 06:54:10.343158+00,3,202,10293,35,c
3135,2025-11-23 06:54:10.34889+00,3,202,10293,36,c
3136,2025-11-23 06:54:10.35407+00,3,202,10293,37,e
3137,2025-11-23 06:54:10.359549+00,3,202,10293,38,f
3138,2025-11-23 06:54:10.364755+00,3,202,10293,39,a
3139,2025-11-23 06:54:10.369801+00,3,202,10293,40,a
3140,2025-11-23 06:59:15.370693+00,4,202,10240,41,b
3141,2025-11-23 06:59:15.377581+00,4,202,10240,42,a
3142,2025-11-23 06:59:15.383773+00,4,202,10240,43,f
3143,2025-11-23 06:59:15.390123+00,4,202,10240,44,d
3144,2025-11-23 07:05:46.613182+00,3,202,9929,35,e
3145,2025-11-23 07:05:46.616572+00,3,202,9929,36,e
3146,2025-11-23 07:05:46.619548+00,3,202,9929,37,e
3147,2025-11-23 07:05:46.622463+00,3,202,9929,38,e
3148,2025-11-23 07:05:46.625223+00,3,202,9929,39,a
3149,2025-11-23 07:05:46.628067+00,3,202,9929,40,a
3150,2025-11-23 08:11:09.934078+00,4,202,9910,41,c
3151,2025-11-23 08:11:09.938276+00,4,202,9910,42,d
3152,2025-11-23 08:11:09.942026+00,4,202,9910,43,c
3153,2025-11-23 08:11:09.945602+00,4,202,9910,44,d
3154,2025-11-23 08:20:04.647742+00,3,202,10284,35,a
3155,2025-11-23 08:20:04.652664+00,3,202,10284,36,d
3156,2025-11-23 08:20:04.656809+00,3,202,10284,37,c
3157,2025-11-23 08:20:04.661008+00,3,202,10284,38,e
3158,2025-11-23 08:20:04.665187+00,3,202,10284,39,a
3159,2025-11-23 08:20:04.669358+00,3,202,10284,40,a
3160,2025-11-23 08:20:26.854878+00,4,202,9938,41,d
3161,2025-11-23 08:20:26.858329+00,4,202,9938,42,d
3162,2025-11-23 08:20:26.86172+00,4,202,9938,43,d
3163,2025-11-23 08:20:26.865374+00,4,202,9938,44,d
3164,2025-11-23 09:33:59.32893+00,3,202,10269,35,b
3165,2025-11-23 09:33:59.332581+00,3,202,10269,36,c
3166,2025-11-23 09:33:59.336066+00,3,202,10269,37,f
3167,2025-11-23 09:33:59.339368+00,3,202,10269,38,f
3168,2025-11-23 09:33:59.342638+00,3,202,10269,39,a
3169,2025-11-23 09:33:59.346144+00,3,202,10269,40,a
3170,2025-11-23 09:49:44.762299+00,3,202,10294,35,a
3171,2025-11-23 09:49:44.766707+00,3,202,10294,36,c
3172,2025-11-23 09:49:44.770445+00,3,202,10294,37,f
3173,2025-11-23 09:49:44.774177+00,3,202,10294,38,f
3174,2025-11-23 09:49:44.777914+00,3,202,10294,39,b
3175,2025-11-23 09:49:44.781761+00,3,202,10294,40,a
3176,2025-11-23 10:24:22.210654+00,4,202,10027,41,c
3177,2025-11-23 10:24:22.213742+00,4,202,10027,42,d
3178,2025-11-23 10:24:22.216183+00,4,202,10027,43,d
3179,2025-11-23 10:24:22.218842+00,4,202,10027,44,f
3180,2025-11-23 10:38:19.697712+00,3,202,10296,35,a
3181,2025-11-23 10:38:19.704664+00,3,202,10296,36,b
3182,2025-11-23 10:38:19.711099+00,3,202,10296,37,c
3183,2025-11-23 10:38:19.717798+00,3,202,10296,38,f
3184,2025-11-23 10:38:19.724058+00,3,202,10296,39,c
3185,2025-11-23 10:38:19.730438+00,3,202,10296,40,a
3186,2025-11-23 11:12:45.007872+00,4,202,10218,41,d
3187,2025-11-23 11:12:45.014174+00,4,202,10218,42,d
3188,2025-11-23 11:12:45.019754+00,4,202,10218,43,d
3189,2025-11-23 11:12:45.025303+00,4,202,10218,44,d
3190,2025-11-23 11:58:17.06193+00,3,202,10288,35,a
3191,2025-11-23 11:58:17.066017+00,3,202,10288,36,c
3192,2025-11-23 11:58:17.069273+00,3,202,10288,37,f
3193,2025-11-23 11:58:17.0728+00,3,202,10288,38,f
3194,2025-11-23 11:58:17.076067+00,3,202,10288,39,b
3195,2025-11-23 11:58:17.079494+00,3,202,10288,40,a
3196,2025-11-23 13:47:01.430458+00,3,202,10236,35,d
3197,2025-11-23 13:47:01.437117+00,3,202,10236,36,c
3198,2025-11-23 13:47:01.442617+00,3,202,10236,37,c
3199,2025-11-23 13:47:01.448184+00,3,202,10236,38,e
3200,2025-11-23 13:47:01.453672+00,3,202,10236,39,b
3201,2025-11-23 13:47:01.45919+00,3,202,10236,40,a
3202,2025-11-23 14:02:18.223871+00,3,202,10258,35,f
3203,2025-11-23 14:02:18.227783+00,3,202,10258,36,c
3204,2025-11-23 14:02:18.231057+00,3,202,10258,37,f
3205,2025-11-23 14:02:18.234328+00,3,202,10258,38,d
3206,2025-11-23 14:02:18.237696+00,3,202,10258,39,b
3207,2025-11-23 14:02:18.240799+00,3,202,10258,40,a
3208,2025-11-23 14:03:47.73393+00,4,202,10269,41,b
3209,2025-11-23 14:03:47.737411+00,4,202,10269,42,e
3210,2025-11-23 14:03:47.74073+00,4,202,10269,43,f
3211,2025-11-23 14:03:47.744261+00,4,202,10269,44,f
3212,2025-11-23 14:06:10.525033+00,4,202,10258,41,c
3213,2025-11-23 14:06:10.528434+00,4,202,10258,42,b
3214,2025-11-23 14:06:10.531024+00,4,202,10258,43,c
3215,2025-11-23 14:06:10.533545+00,4,202,10258,44,d
3216,2025-11-23 14:12:15.013121+00,4,202,9997,41,c
3217,2025-11-23 14:12:15.016128+00,4,202,9997,42,d
3218,2025-11-23 14:12:15.018422+00,4,202,9997,43,d
3219,2025-11-23 14:12:15.020813+00,4,202,9997,44,d
3220,2025-11-23 14:13:11.182614+00,4,202,10201,41,d
3221,2025-11-23 14:13:11.185727+00,4,202,10201,42,a
3222,2025-11-23 14:13:11.188563+00,4,202,10201,43,e
3223,2025-11-23 14:13:11.191582+00,4,202,10201,44,d
3224,2025-11-23 14:19:30.673496+00,3,202,10295,35,c
3225,2025-11-23 14:19:30.678449+00,3,202,10295,36,d
3226,2025-11-23 14:19:30.682337+00,3,202,10295,37,f
3227,2025-11-23 14:19:30.686011+00,3,202,10295,38,d
3228,2025-11-23 14:19:30.689785+00,3,202,10295,39,d
3229,2025-11-23 14:19:30.693505+00,3,202,10295,40,a
3230,2025-11-23 14:20:34.579988+00,3,202,10298,35,c
3231,2025-11-23 14:20:34.584445+00,3,202,10298,36,c
3232,2025-11-23 14:20:34.587711+00,3,202,10298,37,f
3233,2025-11-23 14:20:34.591214+00,3,202,10298,38,e
3234,2025-11-23 14:20:34.594538+00,3,202,10298,39,b
3235,2025-11-23 14:20:34.59824+00,3,202,10298,40,a
3236,2025-11-23 14:24:21.130252+00,4,202,10298,41,d
3237,2025-11-23 14:24:21.134077+00,4,202,10298,42,d
3238,2025-11-23 14:24:21.137551+00,4,202,10298,43,e
3239,2025-11-23 14:24:21.14126+00,4,202,10298,44,d
3240,2025-11-23 14:24:40.867499+00,4,202,10101,41,b
3241,2025-11-23 14:24:40.872876+00,4,202,10101,42,a
3242,2025-11-23 14:24:40.878226+00,4,202,10101,43,f
3243,2025-11-23 14:24:40.883186+00,4,202,10101,44,d
3244,2025-11-23 14:39:42.397034+00,4,202,10147,41,b
3245,2025-11-23 14:39:42.404944+00,4,202,10147,42,d
3246,2025-11-23 14:39:42.407669+00,4,202,10147,43,f
3247,2025-11-23 14:39:42.410376+00,4,202,10147,44,f
3248,2025-11-23 16:27:47.357906+00,4,202,9750,41,d
3249,2025-11-23 16:27:47.361456+00,4,202,9750,42,e
3250,2025-11-23 16:27:47.364574+00,4,202,9750,43,e
3251,2025-11-23 16:27:47.367777+00,4,202,9750,44,e
3252,2025-11-23 16:45:15.065585+00,4,202,9977,41,b
3253,2025-11-23 16:45:15.07013+00,4,202,9977,42,c
3254,2025-11-23 16:45:15.073942+00,4,202,9977,43,d
3255,2025-11-23 16:45:15.077767+00,4,202,9977,44,d
3256,2025-11-23 16:59:27.210544+00,4,202,10288,41,f
3257,2025-11-23 16:59:27.217245+00,4,202,10288,42,f
3258,2025-11-23 16:59:27.223395+00,4,202,10288,43,e
3259,2025-11-23 16:59:27.229596+00,4,202,10288,44,f
3260,2025-11-24 05:11:26.305345+00,4,202,10165,41,e
3261,2025-11-24 05:11:26.308939+00,4,202,10165,42,d
3262,2025-11-24 05:11:26.312001+00,4,202,10165,43,e
3263,2025-11-24 05:11:26.314965+00,4,202,10165,44,d
3264,2025-11-24 05:31:56.159641+00,3,202,10301,35,c
3265,2025-11-24 05:31:56.165877+00,3,202,10301,36,b
3266,2025-11-24 05:31:56.171717+00,3,202,10301,37,d
3267,2025-11-24 05:31:56.177376+00,3,202,10301,38,d
3268,2025-11-24 05:31:56.183068+00,3,202,10301,39,b
3269,2025-11-24 05:31:56.188782+00,3,202,10301,40,a
3270,2025-11-24 05:35:59.254853+00,4,202,10226,41,c
3271,2025-11-24 05:35:59.261233+00,4,202,10226,42,d
3272,2025-11-24 05:35:59.266766+00,4,202,10226,43,e
3273,2025-11-24 05:35:59.272641+00,4,202,10226,44,e
3274,2025-11-24 05:40:48.8804+00,3,202,10238,35,d
3275,2025-11-24 05:40:48.886356+00,3,202,10238,36,f
3276,2025-11-24 05:40:48.891555+00,3,202,10238,37,d
3277,2025-11-24 05:40:48.896736+00,3,202,10238,38,d
3278,2025-11-24 05:40:48.901863+00,3,202,10238,39,b
3279,2025-11-24 05:40:48.907005+00,3,202,10238,40,a
3280,2025-11-24 05:42:51.973066+00,4,202,10238,41,d
3281,2025-11-24 05:42:51.978746+00,4,202,10238,42,e
3282,2025-11-24 05:42:51.984302+00,4,202,10238,43,f
3283,2025-11-24 05:42:51.989727+00,4,202,10238,44,e
3284,2025-11-24 05:49:59.064202+00,4,202,10084,41,e
3285,2025-11-24 05:49:59.067826+00,4,202,10084,42,f
3286,2025-11-24 05:49:59.070673+00,4,202,10084,43,e
3287,2025-11-24 05:49:59.073591+00,4,202,10084,44,e
3288,2025-11-24 07:12:26.285441+00,4,202,10294,41,a
3289,2025-11-24 07:12:26.28853+00,4,202,10294,42,f
3290,2025-11-24 07:12:26.290889+00,4,202,10294,43,f
3291,2025-11-24 07:12:26.293187+00,4,202,10294,44,f
3292,2025-11-24 07:28:53.55987+00,4,202,10042,41,d
3293,2025-11-24 07:28:53.563064+00,4,202,10042,42,e
